Store,Dept,Date,IsHoliday,Weekly_Pred
1.0,13.0,2012-04-13,False,37196.69532244084
1.0,13.0,2012-04-20,False,37647.708215163926
1.0,13.0,2012-04-27,False,36799.55589907048
1.0,14.0,2012-03-02,False,17188.081464906067
1.0,14.0,2012-03-09,False,15410.474083919853
1.0,14.0,2012-03-16,False,14895.85967387709
1.0,14.0,2012-03-23,False,12978.858876605362
1.0,14.0,2012-03-30,False,14436.13835837397
1.0,14.0,2012-04-06,False,14336.575282116264
1.0,14.0,2012-04-13,False,12788.67568411383
1.0,14.0,2012-04-20,False,13016.29099394831
1.0,14.0,2012-04-27,False,13105.081535120338
1.0,16.0,2012-03-02,False,25664.911547968615
1.0,16.0,2012-03-09,False,28733.4206383922
1.0,16.0,2012-03-16,False,44614.744968722094
1.0,16.0,2012-03-23,False,38090.87332660936
1.0,16.0,2012-03-30,False,46302.738590548266
1.0,16.0,2012-04-06,False,50208.57845241808
1.0,16.0,2012-04-13,False,50098.26643497728
1.0,16.0,2012-04-20,False,50386.868917773
1.0,16.0,2012-04-27,False,47792.40635902666
1.0,17.0,2012-03-02,False,11704.868923900705
1.0,17.0,2012-03-09,False,10364.135046241861
1.0,17.0,2012-03-16,False,9668.577950237375
1.0,17.0,2012-03-23,False,8808.984887836557
1.0,17.0,2012-03-30,False,8472.990686057192
1.0,17.0,2012-04-06,False,7830.046286223513
1.0,17.0,2012-04-13,False,7431.685666082483
1.0,17.0,2012-04-20,False,7753.76126634894
1.0,17.0,2012-04-27,False,7115.234152196032
1.0,18.0,2012-03-02,False,932.0682166554507
1.0,18.0,2012-03-09,False,1487.585654113489
1.0,18.0,2012-03-16,False,2197.7223900296267
1.0,18.0,2012-03-23,False,3246.967453334528
1.0,18.0,2012-03-30,False,9910.29859480639
1.0,18.0,2012-04-06,False,6666.18990120669
1.0,18.0,2012-04-13,False,3031.1381515004214
1.0,18.0,2012-04-20,False,7453.24307856341
1.0,18.0,2012-04-27,False,5151.043751571375
1.0,19.0,2012-03-02,False,1077.563087534138
1.0,19.0,2012-03-09,False,938.2338274307335
1.0,19.0,2012-03-16,False,850.0321319214786
1.0,19.0,2012-03-23,False,876.2284117229069
1.0,19.0,2012-03-30,False,765.4283910728777
1.0,19.0,2012-04-06,False,831.2556830160106
1.0,19.0,2012-04-13,False,722.2309249825562
1.0,19.0,2012-04-20,False,683.0676419771994
1.0,19.0,2012-04-27,False,581.925174374112
1.0,20.0,2012-03-02,False,4959.6462159532075
1.0,20.0,2012-03-09,False,4758.043489255286
1.0,20.0,2012-03-16,False,5325.655385054923
1.0,20.0,2012-03-23,False,4569.645927705145
1.0,20.0,2012-03-30,False,4530.433427132941
1.0,20.0,2012-04-06,False,4179.73228219924
1.0,20.0,2012-04-13,False,3866.1425192731385
1.0,20.0,2012-04-20,False,4002.916038550711
1.0,20.0,2012-04-27,False,3877.170009412146
1.0,21.0,2012-03-02,False,8268.39966600146
1.0,21.0,2012-03-09,False,7846.3124580284575
1.0,21.0,2012-03-16,False,8059.43407319989
1.0,21.0,2012-03-23,False,7324.423990716598
1.0,21.0,2012-03-30,False,7847.071889331005
1.0,21.0,2012-04-06,False,7630.155315091274
1.0,21.0,2012-04-13,False,7060.82603972163
1.0,21.0,2012-04-20,False,7261.1119613548735
1.0,21.0,2012-04-27,False,7559.482162644527
1.0,22.0,2012-03-02,False,9955.453366947611
1.0,22.0,2012-03-09,False,9386.881273341616
1.0,22.0,2012-03-16,False,8918.758591247042
1.0,22.0,2012-03-23,False,7624.185152960261
1.0,22.0,2012-03-30,False,7432.292861056765
1.0,22.0,2012-04-06,False,7475.384058547457
1.0,22.0,2012-04-13,False,7061.10386021181
1.0,22.0,2012-04-20,False,7358.909199667414
1.0,22.0,2012-04-27,False,6215.740784597834
1.0,23.0,2012-03-02,False,19917.871181325005
1.0,23.0,2012-03-09,False,18538.219872907684
1.0,23.0,2012-03-16,False,19434.109211162613
1.0,23.0,2012-03-23,False,17735.21893091588
1.0,23.0,2012-03-30,False,18967.125693515824
1.0,23.0,2012-04-06,False,19371.53571803956
1.0,23.0,2012-04-13,False,18613.18112666993
1.0,23.0,2012-04-20,False,19210.806024984406
1.0,23.0,2012-04-27,False,19120.415846423195
1.0,24.0,2012-03-02,False,5056.293201790479
1.0,24.0,2012-03-09,False,4516.7638089520005
1.0,24.0,2012-03-16,False,4373.154935048249
1.0,24.0,2012-03-23,False,3971.2350208622483
1.0,24.0,2012-03-30,False,5040.457057998803
1.0,24.0,2012-04-06,False,4856.833207951215
1.0,24.0,2012-04-13,False,4020.7262953979043
1.0,24.0,2012-04-20,False,4303.085610197213
1.0,24.0,2012-04-27,False,3797.144602344659
1.0,25.0,2012-03-02,False,10030.0322637569
1.0,25.0,2012-03-09,False,9586.92205488792
1.0,25.0,2012-03-16,False,10822.424993873745
1.0,25.0,2012-03-23,False,10108.17630183807
1.0,25.0,2012-03-30,False,11194.18911868444
1.0,25.0,2012-04-06,False,11459.19182032457
1.0,25.0,2012-04-13,False,10112.288774551063
1.0,25.0,2012-04-20,False,10907.716645837932
1.0,25.0,2012-04-27,False,10625.05057704559
1.0,26.0,2012-03-02,False,7286.768864311766
1.0,26.0,2012-03-09,False,6538.204983391356
1.0,26.0,2012-03-16,False,6763.5511593003985
1.0,26.0,2012-03-23,False,5746.843099512648
1.0,26.0,2012-03-30,False,6416.5531939645525
1.0,26.0,2012-04-06,False,5894.524161495757
1.0,26.0,2012-04-13,False,5978.63473907907
1.0,26.0,2012-04-20,False,6201.797440924239
1.0,26.0,2012-04-27,False,5611.7409290452715
1.0,27.0,2012-03-02,False,1736.1331075757573
1.0,27.0,2012-03-09,False,1385.4203215783293
1.0,27.0,2012-03-16,False,1429.2926477428357
1.0,27.0,2012-03-23,False,1245.8560185126792
1.0,27.0,2012-03-30,False,1208.8699216276239
1.0,27.0,2012-04-06,False,1076.7010695842857
1.0,27.0,2012-04-13,False,1053.679422296753
1.0,27.0,2012-04-20,False,1000.476361937059
1.0,27.0,2012-04-27,False,968.0642319416459
1.0,28.0,2012-03-02,False,658.2920685660869
1.0,28.0,2012-03-09,False,625.1075777512818
1.0,28.0,2012-03-16,False,519.7338434559136
1.0,28.0,2012-03-23,False,511.3468866151601
1.0,28.0,2012-03-30,False,562.3600673478871
1.0,28.0,2012-04-06,False,562.1728670847446
1.0,28.0,2012-04-13,False,389.78190770268736
1.0,28.0,2012-04-20,False,476.6045065027505
1.0,28.0,2012-04-27,False,477.97134857893286
1.0,29.0,2012-03-02,False,5077.371096633052
1.0,29.0,2012-03-09,False,4368.785250685786
1.0,29.0,2012-03-16,False,4160.364234827136
1.0,29.0,2012-03-23,False,3496.7290897589673
1.0,29.0,2012-03-30,False,3527.8932732563962
1.0,29.0,2012-04-06,False,3944.045942924594
1.0,29.0,2012-04-13,False,3590.2556224089612
1.0,29.0,2012-04-20,False,3559.9909147244443
1.0,29.0,2012-04-27,False,3816.50156035242
1.0,30.0,2012-03-02,False,3576.744209823619
1.0,30.0,2012-03-09,False,3167.28278213502
1.0,30.0,2012-03-16,False,3539.871950564395
1.0,30.0,2012-03-23,False,3003.3373549556836
1.0,30.0,2012-03-30,False,3108.2988321161374
1.0,30.0,2012-04-06,False,3465.483054814349
1.0,30.0,2012-04-13,False,3271.771209535609
1.0,30.0,2012-04-20,False,3237.7959448671445
1.0,30.0,2012-04-27,False,2974.2555195665464
1.0,31.0,2012-03-02,False,1585.0503787331727
1.0,31.0,2012-03-09,False,1312.7813693814423
1.0,31.0,2012-03-16,False,1026.7928830914643
1.0,31.0,2012-03-23,False,989.8240012459901
1.0,31.0,2012-03-30,False,788.8748640351441
1.0,31.0,2012-04-06,False,861.439909153476
1.0,31.0,2012-04-13,False,813.842150383487
1.0,31.0,2012-04-20,False,878.873962336078
1.0,31.0,2012-04-27,False,737.5160271458772
1.0,32.0,2012-03-02,False,8063.60401020366
1.0,32.0,2012-03-09,False,7447.301752710522
1.0,32.0,2012-03-16,False,7297.364088589133
1.0,32.0,2012-03-23,False,5384.025796944083
1.0,32.0,2012-03-30,False,5955.350602993549
1.0,32.0,2012-04-06,False,6107.142694422782
1.0,32.0,2012-04-13,False,6109.891077810706
1.0,32.0,2012-04-20,False,6377.023264201165
1.0,32.0,2012-04-27,False,6336.299415508092
1.0,33.0,2012-03-02,False,5042.437493977231
1.0,33.0,2012-03-09,False,4413.167916831654
1.0,33.0,2012-03-16,False,4892.280855235737
1.0,33.0,2012-03-23,False,3770.1891997429548
1.0,33.0,2012-03-30,False,4637.471770820302
1.0,33.0,2012-04-06,False,4477.216950235051
1.0,33.0,2012-04-13,False,3970.3616132113157
1.0,33.0,2012-04-20,False,4389.314684686345
1.0,33.0,2012-04-27,False,3705.4986788603483
1.0,34.0,2012-03-02,False,12543.603330830445
1.0,34.0,2012-03-09,False,10741.487037042489
1.0,34.0,2012-03-16,False,12247.251030424943
1.0,34.0,2012-03-23,False,10231.541801194062
1.0,34.0,2012-03-30,False,10694.166615704407
1.0,34.0,2012-04-06,False,11680.857533077111
1.0,34.0,2012-04-13,False,10955.671742657532
1.0,34.0,2012-04-20,False,11564.909753421654
1.0,34.0,2012-04-27,False,11074.283700565209
1.0,35.0,2012-03-02,False,2962.903049714853
1.0,35.0,2012-03-09,False,3136.8332795575157
1.0,35.0,2012-03-16,False,3227.2387216761604
1.0,35.0,2012-03-23,False,2886.2567209675803
1.0,35.0,2012-03-30,False,3040.07552088051
1.0,35.0,2012-04-06,False,3372.944097347547
1.0,35.0,2012-04-13,False,3014.6959764435783
1.0,35.0,2012-04-20,False,3169.8930296376243
1.0,35.0,2012-04-27,False,3341.6534078195587
1.0,36.0,2012-03-02,False,1102.8901210505337
1.0,36.0,2012-03-09,False,1387.5236902911038
1.0,36.0,2012-03-16,False,2072.1238153654904
1.0,36.0,2012-03-23,False,1457.5441503006787
1.0,36.0,2012-03-30,False,1372.6363881308407
1.0,36.0,2012-04-06,False,1344.73588687962
1.0,36.0,2012-04-13,False,1281.5989651162
1.0,36.0,2012-04-20,False,1134.0321170765728
1.0,36.0,2012-04-27,False,1368.1984253603787
1.0,37.0,2012-03-02,False,3138.063085243461
1.0,37.0,2012-03-09,False,3160.2089518461203
1.0,37.0,2012-03-16,False,2977.5311492536043
1.0,37.0,2012-03-23,False,2684.604745909927
1.0,37.0,2012-03-30,False,2973.0641482624983
1.0,37.0,2012-04-06,False,2612.240442172048
1.0,37.0,2012-04-13,False,2683.00613521075
1.0,37.0,2012-04-20,False,2777.2786351892923
1.0,37.0,2012-04-27,False,2656.7229302678084
1.0,38.0,2012-03-02,False,96006.62872170421
1.0,38.0,2012-03-09,False,81631.05362557384
1.0,38.0,2012-03-16,False,66839.27022789928
1.0,38.0,2012-03-23,False,77758.22850274059
1.0,38.0,2012-03-30,False,85840.9936890504
1.0,38.0,2012-04-06,False,85603.27081917736
1.0,38.0,2012-04-13,False,76039.68137978527
1.0,38.0,2012-04-20,False,73284.95697258922
1.0,38.0,2012-04-27,False,99852.88932274791
1.0,40.0,2012-03-02,False,67961.55907753269
1.0,40.0,2012-03-09,False,63641.67407921115
1.0,40.0,2012-03-16,False,61210.575190813935
1.0,40.0,2012-03-23,False,58956.75241974155
1.0,40.0,2012-03-30,False,61267.01935318271
1.0,40.0,2012-04-06,False,59659.02689770023
1.0,40.0,2012-04-13,False,58521.678847582734
1.0,40.0,2012-04-20,False,58345.427102358735
1.0,40.0,2012-04-27,False,56753.228422434724
1.0,41.0,2012-03-02,False,869.2228785325088
1.0,41.0,2012-03-09,False,645.0665543545284
1.0,41.0,2012-03-16,False,673.2690086234608
1.0,41.0,2012-03-23,False,462.02324153671645
1.0,41.0,2012-03-30,False,605.2822905648746
1.0,41.0,2012-04-06,False,650.9676309395828
1.0,41.0,2012-04-13,False,543.6702347863712
1.0,41.0,2012-04-20,False,585.1220269669094
1.0,41.0,2012-04-27,False,530.2628360558548
1.0,42.0,2012-03-02,False,9843.084429863453
1.0,42.0,2012-03-09,False,9246.28748309946
1.0,42.0,2012-03-16,False,9378.82976901865
1.0,42.0,2012-03-23,False,9078.723294380665
1.0,42.0,2012-03-30,False,9214.319551828861
1.0,42.0,2012-04-06,False,8959.77698767519
1.0,42.0,2012-04-13,False,8736.518110874653
1.0,42.0,2012-04-20,False,8373.758303287983
1.0,42.0,2012-04-27,False,8155.841243866444
1.0,44.0,2012-03-02,False,5235.848122498492
1.0,44.0,2012-03-09,False,4952.496329447726
1.0,44.0,2012-03-16,False,4707.56483235071
1.0,44.0,2012-03-23,False,4707.484862110117
1.0,44.0,2012-03-30,False,5123.075023910502
1.0,44.0,2012-04-06,False,4981.090367934206
1.0,44.0,2012-04-13,False,5077.163099071482
1.0,44.0,2012-04-20,False,5228.820956251124
1.0,44.0,2012-04-27,False,4975.261243841151
1.0,46.0,2012-03-02,False,22522.560498014103
1.0,46.0,2012-03-09,False,20007.23377353699
1.0,46.0,2012-03-16,False,19552.565390892338
1.0,46.0,2012-03-23,False,18291.057563699793
1.0,46.0,2012-03-30,False,19787.367106743168
1.0,46.0,2012-04-06,False,19566.89704602958
1.0,46.0,2012-04-13,False,20024.749908275913
1.0,46.0,2012-04-20,False,20242.64229682834
1.0,46.0,2012-04-27,False,19318.17909640075
1.0,47.0,2012-03-16,False,45.05641862729797
1.0,48.0,2012-03-02,False,1056.2512023499376
1.0,48.0,2012-03-09,False,1152.1558153679734
1.0,48.0,2012-03-16,False,1006.1776675632364
1.0,48.0,2012-03-23,False,1094.9796385815507
1.0,48.0,2012-03-30,False,1046.868569140709
1.0,48.0,2012-04-06,False,950.1775963952905
1.0,48.0,2012-04-13,False,1048.0942852547532
1.0,48.0,2012-04-20,False,1050.2239012768632
1.0,48.0,2012-04-27,False,954.9978186538583
1.0,49.0,2012-03-02,False,15017.665914403846
1.0,49.0,2012-03-09,False,13026.619291650703
1.0,49.0,2012-03-16,False,13070.801183926513
1.0,49.0,2012-03-23,False,11830.630994426658
1.0,49.0,2012-03-30,False,12902.67479168122
1.0,49.0,2012-04-06,False,10979.457044946601
1.0,49.0,2012-04-13,False,10346.851358758857
1.0,49.0,2012-04-20,False,10246.561218726089
1.0,49.0,2012-04-27,False,9816.795285093238
1.0,52.0,2012-03-02,False,2690.051341488752
1.0,52.0,2012-03-09,False,2130.079150244388
1.0,52.0,2012-03-16,False,2112.952575936708
1.0,52.0,2012-03-23,False,2104.9388444123597
1.0,52.0,2012-03-30,False,2163.7965820727677
1.0,52.0,2012-04-06,False,1850.3770562855332
1.0,52.0,2012-04-13,False,1894.7733692971794
1.0,52.0,2012-04-20,False,2234.2361984399886
1.0,52.0,2012-04-27,False,1886.1824888137905
1.0,54.0,2012-03-02,False,24.328205356714534
1.0,54.0,2012-03-09,False,-14.554113765838338
1.0,54.0,2012-03-16,False,-27.174849113109303
1.0,54.0,2012-03-23,False,-45.260536363008214
1.0,54.0,2012-03-30,False,-20.51575463044901
1.0,54.0,2012-04-06,False,36.89901156198721
1.0,54.0,2012-04-20,False,-0.21362500417490082
1.0,54.0,2012-04-27,False,20.731904844162273
1.0,55.0,2012-03-02,False,13947.191305037251
1.0,55.0,2012-03-09,False,13047.696986551991
1.0,55.0,2012-03-16,False,13753.46949135851
1.0,55.0,2012-03-23,False,10434.865896101704
1.0,55.0,2012-03-30,False,10783.606743927709
1.0,55.0,2012-04-06,False,9845.882899161092
1.0,55.0,2012-04-13,False,8472.408635493031
1.0,55.0,2012-04-20,False,9495.749108429662
1.0,55.0,2012-04-27,False,8992.915856714955
1.0,56.0,2012-03-02,False,6433.481994399943
1.0,56.0,2012-03-09,False,8024.11647279016
1.0,56.0,2012-03-16,False,11491.586710402884
1.0,56.0,2012-03-23,False,11019.820364007868
1.0,56.0,2012-03-30,False,13605.30202044002
1.0,56.0,2012-04-06,False,13376.166043887057
1.0,56.0,2012-04-13,False,13082.374013433375
1.0,56.0,2012-04-20,False,12474.254149565615
1.0,56.0,2012-04-27,False,10655.245273480334
1.0,58.0,2012-03-02,False,2981.4994986193624
1.0,58.0,2012-03-09,False,3052.4864125388112
1.0,58.0,2012-03-16,False,2820.823512567803
1.0,58.0,2012-03-23,False,2324.846960319802
1.0,58.0,2012-03-30,False,2376.804195417687
1.0,58.0,2012-04-06,False,2688.4789040224996
1.0,58.0,2012-04-13,False,2908.613837017342
1.0,58.0,2012-04-20,False,3099.982156290337
1.0,58.0,2012-04-27,False,2328.7874784605947
1.0,59.0,2012-03-02,False,54.714365000630096
1.0,59.0,2012-03-09,False,6.561870808506683
1.0,59.0,2012-03-16,False,-62.05758762845926
1.0,59.0,2012-03-23,False,-86.45555282125406
1.0,59.0,2012-03-30,False,-107.2893405009263
1.0,59.0,2012-04-06,False,-139.53648758420877
1.0,59.0,2012-04-13,False,-163.6029150534623
1.0,59.0,2012-04-20,False,-126.91978431234293
1.0,59.0,2012-04-27,False,-222.73485303411417
1.0,60.0,2012-03-02,False,1279.6019408332982
1.0,60.0,2012-03-09,False,991.6078614669719
1.0,60.0,2012-03-16,False,679.3035738545337
1.0,60.0,2012-03-23,False,707.4382208662906
1.0,60.0,2012-03-30,False,1079.8370883094944
1.0,60.0,2012-04-06,False,1012.3939681726375
1.0,60.0,2012-04-13,False,878.3787196504751
1.0,60.0,2012-04-20,False,760.9956340121904
1.0,60.0,2012-04-27,False,857.0657071846405
1.0,67.0,2012-03-02,False,6375.935103375328
1.0,67.0,2012-03-09,False,6242.973061997307
1.0,67.0,2012-03-16,False,6162.711677033318
1.0,67.0,2012-03-23,False,5562.230077940834
1.0,67.0,2012-03-30,False,6284.488568503273
1.0,67.0,2012-04-06,False,5904.1027412003405
1.0,67.0,2012-04-13,False,5917.681897599114
1.0,67.0,2012-04-20,False,6791.119419533623
1.0,67.0,2012-04-27,False,7622.436034161461
1.0,71.0,2012-03-02,False,4184.249854279016
1.0,71.0,2012-03-09,False,3820.4202222947824
1.0,71.0,2012-03-16,False,3446.8426852349985
1.0,71.0,2012-03-23,False,2873.476057780241
1.0,71.0,2012-03-30,False,2918.310660911058
1.0,71.0,2012-04-06,False,2949.05419970796
1.0,71.0,2012-04-13,False,2794.402792704557
1.0,71.0,2012-04-20,False,2673.50402672336
1.0,71.0,2012-04-27,False,2625.1120270614374
1.0,72.0,2012-03-02,False,60761.61032217872
1.0,72.0,2012-03-09,False,46699.61048209798
1.0,72.0,2012-03-16,False,43741.68488705289
1.0,72.0,2012-03-23,False,39763.07285940778
1.0,72.0,2012-03-30,False,40704.804837824224
1.0,72.0,2012-04-06,False,37215.70450580251
1.0,72.0,2012-04-13,False,38467.41155207288
1.0,72.0,2012-04-20,False,42117.89088076484
1.0,72.0,2012-04-27,False,35567.97177332771
1.0,74.0,2012-03-02,False,13906.508056122499
1.0,74.0,2012-03-09,False,11960.777750450807
1.0,74.0,2012-03-16,False,11980.325860935884
1.0,74.0,2012-03-23,False,10627.804992634492
1.0,74.0,2012-03-30,False,10684.533143955903
1.0,74.0,2012-04-06,False,10918.701388794618
1.0,74.0,2012-04-13,False,10141.995119291978
1.0,74.0,2012-04-20,False,10033.224366623597
1.0,74.0,2012-04-27,False,10014.097716051774
1.0,79.0,2012-03-02,False,46679.976064320435
1.0,79.0,2012-03-09,False,36075.28743397795
1.0,79.0,2012-03-16,False,33244.50200426184
1.0,79.0,2012-03-23,False,30492.096928711762
1.0,79.0,2012-03-30,False,40044.996192808976
1.0,79.0,2012-04-06,False,39933.606316443314
1.0,79.0,2012-04-13,False,34632.86934935652
1.0,79.0,2012-04-20,False,31744.421672697892
1.0,79.0,2012-04-27,False,31163.84463393294
1.0,80.0,2012-03-02,False,20159.857742917007
1.0,80.0,2012-03-09,False,19314.828573834366
1.0,80.0,2012-03-16,False,20208.19954265303
1.0,80.0,2012-03-23,False,19140.592356812424
1.0,80.0,2012-03-30,False,19802.317318570083
1.0,80.0,2012-04-06,False,21011.573749196
1.0,80.0,2012-04-13,False,20298.52328647322
1.0,80.0,2012-04-20,False,20225.14792932219
1.0,80.0,2012-04-27,False,19638.55911410994
1.0,81.0,2012-03-02,False,30574.84432952261
1.0,81.0,2012-03-09,False,30197.54836075163
1.0,81.0,2012-03-16,False,30403.883603976727
1.0,81.0,2012-03-23,False,28353.57982699728
1.0,81.0,2012-03-30,False,29584.216552899838
1.0,81.0,2012-04-06,False,31075.572679685116
1.0,81.0,2012-04-13,False,30489.058900760174
1.0,81.0,2012-04-20,False,29162.072330640316
1.0,81.0,2012-04-27,False,28326.943309949398
1.0,82.0,2012-03-02,False,21697.10715325088
1.0,82.0,2012-03-09,False,19425.204620673365
1.0,82.0,2012-03-16,False,19379.240574195093
1.0,82.0,2012-03-23,False,18055.271430804438
1.0,82.0,2012-03-30,False,19276.898003413386
1.0,82.0,2012-04-06,False,18904.251715972132
1.0,82.0,2012-04-13,False,18037.82521040649
1.0,82.0,2012-04-20,False,18589.912380530543
1.0,82.0,2012-04-27,False,17860.13540489883
1.0,83.0,2012-03-02,False,6996.583257868406
1.0,83.0,2012-03-09,False,7392.898653611061
1.0,83.0,2012-03-16,False,6984.26741476309
1.0,83.0,2012-03-23,False,5750.17261929762
1.0,83.0,2012-03-30,False,7132.147241875049
1.0,83.0,2012-04-06,False,6527.496703162309
1.0,83.0,2012-04-13,False,6237.218407406923
1.0,83.0,2012-04-20,False,5996.253480240222
1.0,83.0,2012-04-27,False,4308.372291668769
1.0,85.0,2012-03-02,False,2787.5134823244503
1.0,85.0,2012-03-09,False,2735.5014812868526
1.0,85.0,2012-03-16,False,2281.7220708053997
1.0,85.0,2012-03-23,False,2718.547124616473
1.0,85.0,2012-03-30,False,2698.465195886462
1.0,85.0,2012-04-06,False,2411.5588592213085
1.0,85.0,2012-04-13,False,2808.924815885394
1.0,85.0,2012-04-20,False,2865.454384915202
1.0,85.0,2012-04-27,False,3192.6785901707103
1.0,87.0,2012-03-02,False,56927.951154159695
1.0,87.0,2012-03-09,False,46610.912503647
1.0,87.0,2012-03-16,False,47892.48856680313
1.0,87.0,2012-03-23,False,44333.78899710098
1.0,87.0,2012-03-30,False,53705.951529907376
