Store,Dept,Date,IsHoliday,Weekly_Pred
1.0,11.0,2012-10-12,False,18028.289338756236
1.0,11.0,2012-10-19,False,19687.023636508617
1.0,11.0,2012-10-26,False,19809.131142068538
1.0,12.0,2012-09-07,True,10839.896958716985
1.0,12.0,2012-09-14,False,10127.51930178034
1.0,12.0,2012-09-21,False,9337.90063751566
1.0,12.0,2012-09-28,False,8724.296787389394
1.0,12.0,2012-10-05,False,11537.981314190503
1.0,12.0,2012-10-12,False,11705.163950928327
1.0,12.0,2012-10-19,False,11470.6252486788
1.0,12.0,2012-10-26,False,9689.938170560476
1.0,13.0,2012-09-07,True,41229.91192017703
1.0,13.0,2012-09-14,False,40273.24553166537
1.0,13.0,2012-09-21,False,39405.66398869662
1.0,13.0,2012-09-28,False,40788.40592633395
1.0,13.0,2012-10-05,False,43313.805287944364
1.0,13.0,2012-10-12,False,39907.82138978152
1.0,13.0,2012-10-19,False,39354.70374928622
1.0,13.0,2012-10-26,False,39492.3339372745
1.0,14.0,2012-09-07,True,13439.730341794086
1.0,14.0,2012-09-14,False,13039.118097664905
1.0,14.0,2012-09-21,False,13282.115443112445
1.0,14.0,2012-09-28,False,13687.87638580997
1.0,14.0,2012-10-05,False,14338.765729310107
1.0,14.0,2012-10-12,False,13869.119310500217
1.0,14.0,2012-10-19,False,13179.820229174686
1.0,14.0,2012-10-26,False,13778.713124634814
1.0,16.0,2012-09-07,True,19972.295615913998
1.0,16.0,2012-09-14,False,15972.741619827877
1.0,16.0,2012-09-21,False,14990.00145221008
1.0,16.0,2012-09-28,False,14302.863857033382
1.0,16.0,2012-10-05,False,14482.517995598446
1.0,16.0,2012-10-12,False,11770.561002495419
1.0,16.0,2012-10-19,False,10529.705775978695
1.0,16.0,2012-10-26,False,9222.108928444515
1.0,17.0,2012-09-07,True,8543.113460006354
1.0,17.0,2012-09-14,False,8045.316189946769
1.0,17.0,2012-09-21,False,7924.809235038398
1.0,17.0,2012-09-28,False,7564.981856050132
1.0,17.0,2012-10-05,False,8030.082599105475
1.0,17.0,2012-10-12,False,7305.969541253684
1.0,17.0,2012-10-19,False,7168.54350561106
1.0,17.0,2012-10-26,False,7275.762611808417
1.0,18.0,2012-09-07,True,221.33124981990295
1.0,18.0,2012-09-14,False,1272.1425162421747
1.0,18.0,2012-09-21,False,2116.862783538012
1.0,18.0,2012-09-28,False,3363.021556006579
1.0,18.0,2012-10-05,False,4964.180224524645
1.0,18.0,2012-10-12,False,6659.234364615588
1.0,18.0,2012-10-19,False,9243.865152465014
1.0,18.0,2012-10-26,False,20013.996816264298
1.0,19.0,2012-09-07,True,963.3287102886334
1.0,19.0,2012-09-14,False,960.8048731990948
1.0,19.0,2012-09-21,False,992.1813853689328
1.0,19.0,2012-09-28,False,999.9327799984112
1.0,19.0,2012-10-05,False,1179.3007042118206
1.0,19.0,2012-10-12,False,1135.180850238432
1.0,19.0,2012-10-19,False,1108.2612718053952
1.0,19.0,2012-10-26,False,1365.9173423954144
1.0,20.0,2012-09-07,True,3704.5750851730354
1.0,20.0,2012-09-14,False,3374.1523554424293
1.0,20.0,2012-09-21,False,3499.6634764770515
1.0,20.0,2012-09-28,False,4075.5832090476997
1.0,20.0,2012-10-05,False,3963.9112067321785
1.0,20.0,2012-10-12,False,3729.916433105851
1.0,20.0,2012-10-19,False,3392.5182337860115
1.0,20.0,2012-10-26,False,3339.3168931106575
1.0,21.0,2012-09-07,True,7417.648215297695
1.0,21.0,2012-09-14,False,7555.753421280619
1.0,21.0,2012-09-21,False,7293.662160430189
1.0,21.0,2012-09-28,False,7350.570601020094
1.0,21.0,2012-10-05,False,7590.183989469047
1.0,21.0,2012-10-12,False,7503.448690209623
1.0,21.0,2012-10-19,False,7363.775507811542
1.0,21.0,2012-10-26,False,7694.7761429884395
1.0,22.0,2012-09-07,True,9136.679491909263
1.0,22.0,2012-09-14,False,7860.4109107573
1.0,22.0,2012-09-21,False,7917.695393713233
1.0,22.0,2012-09-28,False,8111.374050768134
1.0,22.0,2012-10-05,False,9068.428108366248
1.0,22.0,2012-10-12,False,8109.011894615409
1.0,22.0,2012-10-19,False,7476.7567423899145
1.0,22.0,2012-10-26,False,7666.590048464057
1.0,23.0,2012-09-07,True,15831.732720591659
1.0,23.0,2012-09-14,False,15382.11129448616
1.0,23.0,2012-09-21,False,15875.15635893547
1.0,23.0,2012-09-28,False,16764.907214381332
1.0,23.0,2012-10-05,False,19090.097491004104
1.0,23.0,2012-10-12,False,16505.51788685524
1.0,23.0,2012-10-19,False,18885.100035884017
1.0,23.0,2012-10-26,False,19540.591062762374
1.0,24.0,2012-09-07,True,3998.898946412848
1.0,24.0,2012-09-14,False,3656.0295065725313
1.0,24.0,2012-09-21,False,3267.79432977085
1.0,24.0,2012-09-28,False,4364.574160941886
1.0,24.0,2012-10-05,False,4979.7535842741
1.0,24.0,2012-10-12,False,3968.2615765417086
1.0,24.0,2012-10-19,False,5190.095826991843
1.0,24.0,2012-10-26,False,5598.603137143897
1.0,25.0,2012-09-07,True,7874.931309311693
1.0,25.0,2012-09-14,False,7685.1049085548575
1.0,25.0,2012-09-21,False,7783.174862592524
1.0,25.0,2012-09-28,False,7874.135800330942
1.0,25.0,2012-10-05,False,9228.217823474712
1.0,25.0,2012-10-12,False,8494.101294248409
1.0,25.0,2012-10-19,False,9009.532990424937
1.0,25.0,2012-10-26,False,9650.573773472614
1.0,26.0,2012-09-07,True,4595.6568058863595
1.0,26.0,2012-09-14,False,5119.081488980384
1.0,26.0,2012-09-21,False,4530.399940861793
1.0,26.0,2012-09-28,False,6038.693645848365
1.0,26.0,2012-10-05,False,7535.603281630607
1.0,26.0,2012-10-12,False,6056.528578652473
1.0,26.0,2012-10-19,False,7122.882308854194
1.0,26.0,2012-10-26,False,6931.966701878639
1.0,27.0,2012-09-07,True,721.5105253659384
1.0,27.0,2012-09-14,False,823.251543474962
1.0,27.0,2012-09-21,False,918.1088578008311
1.0,27.0,2012-09-28,False,974.5260628067152
1.0,27.0,2012-10-05,False,1313.9154556445974
1.0,27.0,2012-10-12,False,1153.3683707542914
1.0,27.0,2012-10-19,False,1412.9671366714138
1.0,27.0,2012-10-26,False,1489.991407973339
1.0,28.0,2012-09-07,True,321.72393003975776
1.0,28.0,2012-09-14,False,331.6519834486189
1.0,28.0,2012-09-21,False,351.6209987190905
1.0,28.0,2012-09-28,False,482.8847903994265
1.0,28.0,2012-10-05,False,540.9540902165118
1.0,28.0,2012-10-12,False,561.8508078840914
1.0,28.0,2012-10-19,False,601.7954468814078
1.0,28.0,2012-10-26,False,708.1806163874808
1.0,29.0,2012-09-07,True,3282.787398541109
1.0,29.0,2012-09-14,False,3382.8078715444963
1.0,29.0,2012-09-21,False,3254.2914484383027
1.0,29.0,2012-09-28,False,3308.491204226152
1.0,29.0,2012-10-05,False,3922.523966753618
1.0,29.0,2012-10-12,False,3382.578196489946
1.0,29.0,2012-10-19,False,3831.8072870613496
1.0,29.0,2012-10-26,False,3939.568833434717
1.0,30.0,2012-09-07,True,2370.0855398732974
1.0,30.0,2012-09-14,False,2291.6991836720417
1.0,30.0,2012-09-21,False,2270.943681972175
1.0,30.0,2012-09-28,False,2386.8403477289985
1.0,30.0,2012-10-05,False,2418.7288681097134
1.0,30.0,2012-10-12,False,2338.7126375102243
1.0,30.0,2012-10-19,False,2298.854940338134
1.0,30.0,2012-10-26,False,2110.28972347903
1.0,31.0,2012-09-07,True,1717.2723039770244
1.0,31.0,2012-09-14,False,1564.176999607098
1.0,31.0,2012-09-21,False,1345.3865713262676
1.0,31.0,2012-09-28,False,1141.7257712268947
1.0,31.0,2012-10-05,False,1275.442364015591
1.0,31.0,2012-10-12,False,1102.893403329861
1.0,31.0,2012-10-19,False,932.5175538444637
1.0,31.0,2012-10-26,False,1383.5619819545864
1.0,32.0,2012-09-07,True,6057.261672325778
1.0,32.0,2012-09-14,False,5894.596476681876
1.0,32.0,2012-09-21,False,6175.442865796733
1.0,32.0,2012-09-28,False,5721.6298693496465
1.0,32.0,2012-10-05,False,6199.640565343547
1.0,32.0,2012-10-12,False,5675.335652716803
1.0,32.0,2012-10-19,False,5835.316790230918
1.0,32.0,2012-10-26,False,5679.383396812129
1.0,33.0,2012-09-07,True,3039.335340325404
1.0,33.0,2012-09-14,False,3801.6643350763807
1.0,33.0,2012-09-21,False,3368.229714219142
1.0,33.0,2012-09-28,False,3783.187948052455
1.0,33.0,2012-10-05,False,4961.100096051265
1.0,33.0,2012-10-12,False,4115.386688057948
1.0,33.0,2012-10-19,False,5103.787500206996
1.0,33.0,2012-10-26,False,5719.394028012324
1.0,34.0,2012-09-07,True,9488.649203566118
1.0,34.0,2012-09-14,False,9375.427337912126
1.0,34.0,2012-09-21,False,9232.137905386491
1.0,34.0,2012-09-28,False,9492.64914777617
1.0,34.0,2012-10-05,False,10592.410560396715
1.0,34.0,2012-10-12,False,9922.67579009871
1.0,34.0,2012-10-19,False,10454.958133486314
1.0,34.0,2012-10-26,False,11514.500990179582
1.0,35.0,2012-09-07,True,2067.126307444465
1.0,35.0,2012-09-14,False,2163.0320315079807
1.0,35.0,2012-09-21,False,1950.2152809964539
1.0,35.0,2012-09-28,False,2013.1825635151984
1.0,35.0,2012-10-05,False,2261.9715235995172
1.0,35.0,2012-10-12,False,2072.7290785031437
1.0,35.0,2012-10-19,False,2326.1039711700796
1.0,35.0,2012-10-26,False,2386.5598900632976
1.0,36.0,2012-09-07,True,571.2967182406217
1.0,36.0,2012-09-14,False,489.46071973526773
1.0,36.0,2012-09-21,False,477.4854606696397
1.0,36.0,2012-09-28,False,522.8671911963254
1.0,36.0,2012-10-05,False,720.8111889966756
1.0,36.0,2012-10-12,False,754.6452538677484
1.0,36.0,2012-10-19,False,854.2747905560761
1.0,36.0,2012-10-26,False,1084.394461334589
1.0,37.0,2012-09-07,True,2866.8821445100557
1.0,37.0,2012-09-14,False,2549.356384991909
1.0,37.0,2012-09-21,False,2702.5546202652704
1.0,37.0,2012-09-28,False,2895.2370733611833
1.0,37.0,2012-10-05,False,3077.8813381188165
1.0,37.0,2012-10-12,False,2805.6763322942506
1.0,37.0,2012-10-19,False,2622.778696595932
1.0,37.0,2012-10-26,False,2531.9681571715128
1.0,38.0,2012-09-07,True,70821.18394355733
1.0,38.0,2012-09-14,False,71107.17063407857
1.0,38.0,2012-09-21,False,73027.94198493917
1.0,38.0,2012-09-28,False,85815.66522865255
1.0,38.0,2012-10-05,False,72873.73638038595
1.0,38.0,2012-10-12,False,66151.1890056606
1.0,38.0,2012-10-19,False,70896.78602485616
1.0,38.0,2012-10-26,False,67685.14401512106
1.0,40.0,2012-09-07,True,58842.311057301864
1.0,40.0,2012-09-14,False,58653.518848630294
1.0,40.0,2012-09-21,False,58036.695424291
1.0,40.0,2012-09-28,False,59142.85764619957
1.0,40.0,2012-10-05,False,62570.0157329763
1.0,40.0,2012-10-12,False,58374.313909741744
1.0,40.0,2012-10-19,False,59333.376374455795
1.0,40.0,2012-10-26,False,58253.70963022362
1.0,41.0,2012-09-07,True,2130.730709714105
1.0,41.0,2012-09-14,False,1986.6371811453605
1.0,41.0,2012-09-21,False,1656.3436438862586
1.0,41.0,2012-09-28,False,1569.6778119031692
1.0,41.0,2012-10-05,False,1700.9374090258384
1.0,41.0,2012-10-12,False,1842.321742994001
1.0,41.0,2012-10-19,False,1784.765296680143
1.0,41.0,2012-10-26,False,2033.2996212069297
1.0,42.0,2012-09-07,True,7895.026515471053
1.0,42.0,2012-09-14,False,8133.602420555663
1.0,42.0,2012-09-21,False,7869.814345585418
1.0,42.0,2012-09-28,False,7874.731998669219
1.0,42.0,2012-10-05,False,8324.302672611786
1.0,42.0,2012-10-12,False,8127.086500393462
1.0,42.0,2012-10-19,False,8467.169238316132
1.0,42.0,2012-10-26,False,7857.069141613555
1.0,44.0,2012-09-07,True,5374.142473586942
1.0,44.0,2012-09-14,False,5474.336814471628
1.0,44.0,2012-09-21,False,5679.645251908447
1.0,44.0,2012-09-28,False,5978.504540362503
1.0,44.0,2012-10-05,False,6075.940140822078
1.0,44.0,2012-10-12,False,6113.267970332052
1.0,44.0,2012-10-19,False,6210.01189021125
1.0,44.0,2012-10-26,False,6912.825396069433
1.0,45.0,2012-09-07,True,3.8012751937677187
1.0,45.0,2012-09-21,False,2.453656569199733
1.0,45.0,2012-09-28,False,2.961089763866834
1.0,45.0,2012-10-12,False,-1.8962370976041036
1.0,45.0,2012-10-26,False,6.683947337867789
1.0,46.0,2012-09-07,True,17698.080130444385
1.0,46.0,2012-09-14,False,18050.385131345607
1.0,46.0,2012-09-21,False,17548.09678290925
1.0,46.0,2012-09-28,False,18113.81062160573
1.0,46.0,2012-10-05,False,18995.820955501415
1.0,46.0,2012-10-12,False,17307.500945196964
1.0,46.0,2012-10-19,False,17844.61724411092
1.0,46.0,2012-10-26,False,18025.281558857776
1.0,47.0,2012-09-28,False,1.1829517621740706
1.0,48.0,2012-09-07,True,1666.1890818565194
1.0,48.0,2012-09-14,False,1115.2162986188237
1.0,48.0,2012-09-21,False,1368.462644842923
1.0,48.0,2012-09-28,False,1099.8833216032986
1.0,48.0,2012-10-05,False,1634.4865880063776
1.0,48.0,2012-10-12,False,1376.107269821227
1.0,48.0,2012-10-19,False,1323.9721468999091
1.0,48.0,2012-10-26,False,1416.736642563254
1.0,49.0,2012-09-07,True,10088.23103502218
1.0,49.0,2012-09-14,False,12392.615601806085
1.0,49.0,2012-09-21,False,11367.90942886297
1.0,49.0,2012-09-28,False,10082.464738039414
1.0,49.0,2012-10-05,False,10023.187654284875
1.0,49.0,2012-10-12,False,10373.57823803846
1.0,49.0,2012-10-19,False,10193.724315075318
1.0,49.0,2012-10-26,False,8911.250138072412
1.0,52.0,2012-09-07,True,2036.9684464730083
1.0,52.0,2012-09-14,False,2401.6635398365315
1.0,52.0,2012-09-21,False,2354.5282707608994
1.0,52.0,2012-09-28,False,2499.8090312875565
1.0,52.0,2012-10-05,False,2166.148594895726
1.0,52.0,2012-10-12,False,1960.0345244802295
1.0,52.0,2012-10-19,False,1855.6490700639545
1.0,52.0,2012-10-26,False,2238.766609737998
1.0,54.0,2012-09-07,True,-13.13924021332798
1.0,54.0,2012-09-14,False,-51.7223578771883
1.0,54.0,2012-09-28,False,-18.718082704239464
1.0,54.0,2012-10-05,False,-42.892685331993675
1.0,54.0,2012-10-12,False,-57.836678512983895
1.0,54.0,2012-10-19,False,-46.88968069165287
1.0,54.0,2012-10-26,False,-63.52042449324665
1.0,55.0,2012-09-07,True,8266.176398413749
1.0,55.0,2012-09-14,False,9368.345022099586
1.0,55.0,2012-09-21,False,8402.148737805457
1.0,55.0,2012-09-28,False,8043.294083493323
1.0,55.0,2012-10-05,False,8540.662780898185
1.0,55.0,2012-10-12,False,8413.305317538352
1.0,55.0,2012-10-19,False,9923.079054253669
1.0,55.0,2012-10-26,False,10615.778426068397
1.0,56.0,2012-09-07,True,1019.914301609776
1.0,56.0,2012-09-14,False,1056.0409161803937
1.0,56.0,2012-09-21,False,1233.7531168220257
1.0,56.0,2012-09-28,False,1443.7824955938077
1.0,56.0,2012-10-05,False,1812.6937198398327
1.0,56.0,2012-10-12,False,1922.075403189442
1.0,56.0,2012-10-19,False,1406.2348448989605
1.0,56.0,2012-10-26,False,1082.9400692937588
1.0,58.0,2012-09-07,True,3181.3737895166632
1.0,58.0,2012-09-14,False,2859.1900245821234
1.0,58.0,2012-09-21,False,2391.6378442919013
1.0,58.0,2012-09-28,False,2477.8063709413764
1.0,58.0,2012-10-05,False,2985.9257228052375
1.0,58.0,2012-10-12,False,2156.312991348481
1.0,58.0,2012-10-19,False,2118.705404487824
1.0,58.0,2012-10-26,False,2007.018593994355
1.0,59.0,2012-09-07,True,-97.08428424902922
1.0,59.0,2012-09-14,False,-106.98400825568206
1.0,59.0,2012-09-21,False,-93.85041278906829
1.0,59.0,2012-09-28,False,-50.3182887465573
1.0,59.0,2012-10-05,False,-75.9448449046231
1.0,59.0,2012-10-12,False,-76.35812157698638
1.0,59.0,2012-10-19,False,-29.557755175314014
1.0,59.0,2012-10-26,False,52.76974421433442
1.0,60.0,2012-09-07,True,1000.0505378021546
1.0,60.0,2012-09-14,False,935.4794825686761
1.0,60.0,2012-09-21,False,760.6162185816713
1.0,60.0,2012-09-28,False,896.9374972878643
1.0,60.0,2012-10-05,False,1147.2752396612116
1.0,60.0,2012-10-12,False,1016.9613899810859
1.0,60.0,2012-10-19,False,787.8755970596023
1.0,60.0,2012-10-26,False,906.2643539159246
1.0,67.0,2012-09-07,True,5490.999767335381
1.0,67.0,2012-09-14,False,6101.44207313868
1.0,67.0,2012-09-21,False,5885.4458124956745
1.0,67.0,2012-09-28,False,5738.819271357979
1.0,67.0,2012-10-05,False,6140.108391555275
1.0,67.0,2012-10-12,False,6588.872824700798
1.0,67.0,2012-10-19,False,6192.262417825188
1.0,67.0,2012-10-26,False,6167.182915242638
1.0,71.0,2012-09-07,True,2666.4060765934455
1.0,71.0,2012-09-14,False,2393.8749820349085
1.0,71.0,2012-09-21,False,2201.4170524609553
1.0,71.0,2012-09-28,False,2333.4486784694063
1.0,71.0,2012-10-05,False,2312.7701151726114
1.0,71.0,2012-10-12,False,2193.5256205109226
1.0,71.0,2012-10-19,False,2186.1895859149563
1.0,71.0,2012-10-26,False,2154.0639282224047
1.0,72.0,2012-09-07,True,42336.061055214705
1.0,72.0,2012-09-14,False,42487.461974026264
1.0,72.0,2012-09-21,False,38098.39571029097
1.0,72.0,2012-09-28,False,36937.864965946974
1.0,72.0,2012-10-05,False,37884.44932100326
1.0,72.0,2012-10-12,False,36301.29821244031
1.0,72.0,2012-10-19,False,46252.12267801315
1.0,72.0,2012-10-26,False,43790.69425955564
1.0,74.0,2012-09-07,True,10139.255770403655
1.0,74.0,2012-09-14,False,9636.617994267257
1.0,74.0,2012-09-21,False,9915.531364638122
1.0,74.0,2012-09-28,False,9917.010091025146
1.0,74.0,2012-10-05,False,10613.835412461074
1.0,74.0,2012-10-12,False,9969.518937784942
1.0,74.0,2012-10-19,False,9946.464707810195
1.0,74.0,2012-10-26,False,9716.904378611358
1.0,79.0,2012-09-07,True,35275.63268212952
1.0,79.0,2012-09-14,False,32408.629540487906
1.0,79.0,2012-09-21,False,29336.5908012835
1.0,79.0,2012-09-28,False,32221.11316327729
1.0,79.0,2012-10-05,False,42502.90301088967
1.0,79.0,2012-10-12,False,31647.24730114617
1.0,79.0,2012-10-19,False,31118.57798986115
1.0,79.0,2012-10-26,False,28590.094532295843
1.0,80.0,2012-09-07,True,20123.80632739458
1.0,80.0,2012-09-14,False,20391.322889379597
1.0,80.0,2012-09-21,False,20121.60284524355
1.0,80.0,2012-09-28,False,19803.353936246967
1.0,80.0,2012-10-05,False,21015.909627966023
1.0,80.0,2012-10-12,False,19755.259505323505
1.0,80.0,2012-10-19,False,19864.440216116047
1.0,80.0,2012-10-26,False,19408.25673108492
1.0,81.0,2012-09-07,True,31016.367096613212
1.0,81.0,2012-09-14,False,30561.705169866844
1.0,81.0,2012-09-21,False,29028.401163767143
1.0,81.0,2012-09-28,False,29422.27557010488
1.0,81.0,2012-10-05,False,32165.036087225242
1.0,81.0,2012-10-12,False,30969.105430792137
1.0,81.0,2012-10-19,False,29845.27267093496
1.0,81.0,2012-10-26,False,28858.81069106893
1.0,82.0,2012-09-07,True,19056.710695461305
1.0,82.0,2012-09-14,False,19228.866262392075
1.0,82.0,2012-09-21,False,19298.3571746507
1.0,82.0,2012-09-28,False,19293.233158723386
1.0,82.0,2012-10-05,False,20930.15711803821
1.0,82.0,2012-10-12,False,19697.055360452207
1.0,82.0,2012-10-19,False,19689.615708545716
1.0,82.0,2012-10-26,False,20065.79380448249
1.0,83.0,2012-09-07,True,5837.252093154199
1.0,83.0,2012-09-14,False,5919.975785213716
1.0,83.0,2012-09-21,False,4704.629207569368
1.0,83.0,2012-09-28,False,4181.462935763605
1.0,83.0,2012-10-05,False,5886.749136048563
1.0,83.0,2012-10-12,False,5895.914958912142
1.0,83.0,2012-10-19,False,4883.893732148416
1.0,83.0,2012-10-26,False,4116.4995072662905
1.0,85.0,2012-09-07,True,2703.761105606771
1.0,85.0,2012-09-14,False,2974.43460495255
1.0,85.0,2012-09-21,False,3075.7213493087056
1.0,85.0,2012-09-28,False,2838.133833000875
1.0,85.0,2012-10-05,False,2762.1465590693715
1.0,85.0,2012-10-12,False,2695.540721247411
1.0,85.0,2012-10-19,False,2934.4212451674703
1.0,85.0,2012-10-26,False,2848.143566916204
1.0,87.0,2012-09-07,True,55441.16730595233
1.0,87.0,2012-09-14,False,51818.53466702106
1.0,87.0,2012-09-21,False,50646.556124693176
1.0,87.0,2012-09-28,False,58870.5201692641
1.0,87.0,2012-10-05,False,62619.23121357562
1.0,87.0,2012-10-12,False,50616.09926510455
1.0,87.0,2012-10-19,False,53588.366169935485
1.0,87.0,2012-10-26,False,52852.82636547687
1.0,90.0,2012-09-07,True,91881.75702255972
1.0,90.0,2012-09-14,False,91776.00852364309
1.0,90.0,2012-09-21,False,86405.35581463583
1.0,90.0,2012-09-28,False,86880.27111786611
1.0,90.0,2012-10-05,False,96567.98176449545
1.0,90.0,2012-10-12,False,92381.3299795986
1.0,90.0,2012-10-19,False,89177.93706291921
1.0,90.0,2012-10-26,False,87098.56216305502
1.0,91.0,2012-09-07,True,72909.48327249794
1.0,91.0,2012-09-14,False,71563.04209369926
1.0,91.0,2012-09-21,False,63218.2559203556
1.0,91.0,2012-09-28,False,60985.24964112548
1.0,91.0,2012-10-05,False,75198.87359971313
1.0,91.0,2012-10-12,False,71449.94443506507
1.0,91.0,2012-10-19,False,63878.67422503738
1.0,91.0,2012-10-26,False,59232.40516156463
1.0,92.0,2012-09-07,True,148935.177206461
1.0,92.0,2012-09-14,False,146909.51570362286
1.0,92.0,2012-09-21,False,131801.1977886601
1.0,92.0,2012-09-28,False,131885.3611235066
1.0,92.0,2012-10-05,False,159576.34050602154
1.0,92.0,2012-10-12,False,151633.6676449223
1.0,92.0,2012-10-19,False,141895.0655292912
1.0,92.0,2012-10-26,False,135499.12684387402
1.0,93.0,2012-09-07,True,87145.7542481971
1.0,93.0,2012-09-14,False,82118.5571570945
1.0,93.0,2012-09-21,False,70446.07407336953
1.0,93.0,2012-09-28,False,68342.51616435769
1.0,93.0,2012-10-05,False,85825.06833320382
1.0,93.0,2012-10-12,False,82377.51419025185
1.0,93.0,2012-10-19,False,73083.29278808358
1.0,93.0,2012-10-26,False,68311.91176372292
1.0,94.0,2012-09-07,True,65704.45964007301
1.0,94.0,2012-09-14,False,63908.60781054419
1.0,94.0,2012-09-21,False,60052.68701701087
1.0,94.0,2012-09-28,False,57314.73436121863
1.0,94.0,2012-10-05,False,62702.42526774329
1.0,94.0,2012-10-12,False,60204.355002927005
1.0,94.0,2012-10-19,False,59459.02515749854
1.0,94.0,2012-10-26,False,57852.56185679358
1.0,95.0,2012-09-07,True,132799.1827155925
1.0,95.0,2012-09-14,False,130382.35482710373
1.0,95.0,2012-09-21,False,121295.63008039963
1.0,95.0,2012-09-28,False,118406.29680078995
1.0,95.0,2012-10-05,False,131214.2996041156
1.0,95.0,2012-10-12,False,126801.16683119308
1.0,95.0,2012-10-19,False,120955.52005404007
1.0,95.0,2012-10-26,False,113203.95765512955
1.0,96.0,2012-09-07,True,48561.33349453611
1.0,96.0,2012-09-14,False,45091.23885189695
1.0,96.0,2012-09-21,False,46818.81086956663
1.0,96.0,2012-09-28,False,46522.449060789775
